code,name,date,close,scale,type,slope_standard
517270,浦银安盛中证沪港深科技龙头ETF行情,2023-07-21,0.768,0.19,指数型-股票,-0.008380788123744343
517270,浦银安盛中证沪港深科技龙头ETF行情,2023-07-24,0.762,0.19,指数型-股票,-0.023103566307430108
517270,浦银安盛中证沪港深科技龙头ETF行情,2023-07-25,0.78,0.19,指数型-股票,-0.02806796087963136
517280,天弘中证沪港深线上消费主题ETF行情,2023-06-28,0.926,0.41,指数型-股票,0.02194692586677348
517280,天弘中证沪港深线上消费主题ETF行情,2023-06-29,0.923,0.41,指数型-股票,-0.026392555814479336
517280,天弘中证沪港深线上消费主题ETF行情,2023-06-30,0.915,0.41,指数型-股票,-0.06324333951599492
517280,天弘中证沪港深线上消费主题ETF行情,2023-07-03,0.907,0.41,指数型-股票,-0.0998918318219048
517280,天弘中证沪港深线上消费主题ETF行情,2023-07-04,0.912,0.41,指数型-股票,-0.14785483661388685
517280,天弘中证沪港深线上消费主题ETF行情,2023-07-05,0.902,0.41,指数型-股票,-0.19512423860740494
517280,天弘中证沪港深线上消费主题ETF行情,2023-07-06,0.894,0.41,指数型-股票,-0.25263324613152033
517280,天弘中证沪港深线上消费主题ETF行情,2023-07-07,0.885,0.41,指数型-股票,-0.292641787513755
517280,天弘中证沪港深线上消费主题ETF行情,2023-07-10,0.894,0.41,指数型-股票,-0.3189902158868722
517280,天弘中证沪港深线上消费主题ETF行情,2023-07-11,0.9,0.41,指数型-股票,-0.31955433062441657
517280,天弘中证沪港深线上消费主题ETF行情,2023-07-12,0.902,0.41,指数型-股票,-0.3112476411742055
517280,天弘中证沪港深线上消费主题ETF行情,2023-07-13,0.922,0.41,指数型-股票,-0.2730779784448887
517280,天弘中证沪港深线上消费主题ETF行情,2023-07-14,0.923,0.41,指数型-股票,-0.21721438848510144
517280,天弘中证沪港深线上消费主题ETF行情,2023-07-17,0.918,0.41,指数型-股票,-0.16606093541423353
517280,天弘中证沪港深线上消费主题ETF行情,2023-07-18,0.898,0.41,指数型-股票,-0.11724535451969784
517280,天弘中证沪港深线上消费主题ETF行情,2023-07-19,0.9,0.41,指数型-股票,-0.09370591804147738
517280,天弘中证沪港深线上消费主题ETF行情,2023-07-20,0.883,0.41,指数型-股票,-0.10010762273043187
517280,天弘中证沪港深线上消费主题ETF行情,2023-07-21,0.887,0.41,指数型-股票,-0.09316337283607642
517280,天弘中证沪港深线上消费主题ETF行情,2023-07-24,0.877,0.41,指数型-股票,-0.09629348629732203
517280,天弘中证沪港深线上消费主题ETF行情,2023-07-25,0.91,0.41,指数型-股票,-0.07464026512704797
517300,国寿安保中证沪港深300ETF行情,2023-06-28,0.702,20.28,指数型-股票,0.03434557955182507
517300,国寿安保中证沪港深300ETF行情,2023-06-29,0.7,20.28,指数型-股票,0.01470815615436972
517300,国寿安保中证沪港深300ETF行情,2023-06-30,0.704,20.28,指数型-股票,0.007860336395125369
517300,国寿安保中证沪港深300ETF行情,2023-07-03,0.713,20.28,指数型-股票,0.008112601714392789
517300,国寿安保中证沪港深300ETF行情,2023-07-04,0.714,20.28,指数型-股票,0.004526429304408263
517300,国寿安保中证沪港深300ETF行情,2023-07-05,0.707,20.28,指数型-股票,-0.007418310157829016
517300,国寿安保中证沪港深300ETF行情,2023-07-06,0.703,20.28,指数型-股票,-0.020402352667704293
517300,国寿安保中证沪港深300ETF行情,2023-07-07,0.698,20.28,指数型-股票,-0.03546675820610634
517300,国寿安保中证沪港深300ETF行情,2023-07-10,0.699,20.28,指数型-股票,-0.04844912925147784
517300,国寿安保中证沪港深300ETF行情,2023-07-11,0.704,20.28,指数型-股票,-0.05283546368051616
517300,国寿安保中证沪港深300ETF行情,2023-07-12,0.699,20.28,指数型-股票,-0.06154972267939303
517300,国寿安保中证沪港深300ETF行情,2023-07-13,0.714,20.28,指数型-股票,-0.0434395790870306
517300,国寿安保中证沪港深300ETF行情,2023-07-14,0.712,20.28,指数型-股票,-0.023710310638140327
517300,国寿安保中证沪港深300ETF行情,2023-07-17,0.709,20.28,指数型-股票,-0.010672656269891582
517300,国寿安保中证沪港深300ETF行情,2023-07-18,0.707,20.28,指数型-股票,-0.0026580234353070927
517300,国寿安保中证沪港深300ETF行情,2023-07-19,0.708,20.28,指数型-股票,-0.00019442838131915652
517300,国寿安保中证沪港深300ETF行情,2023-07-20,0.704,20.28,指数型-股票,-0.006588722177042204
517300,国寿安保中证沪港深300ETF行情,2023-07-21,0.705,20.28,指数型-股票,-0.010517502627436486
517300,国寿安保中证沪港深300ETF行情,2023-07-24,0.701,20.28,指数型-股票,-0.018331583366161565
517300,国寿安保中证沪港深300ETF行情,2023-07-25,0.717,20.28,指数型-股票,-0.013744293932556547
517330,易方达中证长江保护主题ETF行情,2023-06-27,0.741,15.85,指数型-股票,-0.012457517654630924
517330,易方达中证长江保护主题ETF行情,2023-06-28,0.741,15.85,指数型-股票,-0.009789363465135531
517330,易方达中证长江保护主题ETF行情,2023-06-29,0.742,15.85,指数型-股票,-0.004427134650085082
517330,易方达中证长江保护主题ETF行情,2023-06-30,0.748,15.85,指数型-股票,0.008671737126112997
517330,易方达中证长江保护主题ETF行情,2023-07-03,0.752,15.85,指数型-股票,0.02053915124426729
517330,易方达中证长江保护主题ETF行情,2023-07-05,0.75,15.85,指数型-股票,0.022619413733282284
517330,易方达中证长江保护主题ETF行情,2023-07-06,0.742,15.85,指数型-股票,0.014739424396236354
517330,易方达中证长江保护主题ETF行情,2023-07-07,0.738,15.85,指数型-股票,0.0029495198180853996
517330,易方达中证长江保护主题ETF行情,2023-07-10,0.743,15.85,指数型-股票,-0.004805302567610217
517330,易方达中证长江保护主题ETF行情,2023-07-11,0.747,15.85,指数型-股票,-0.010199780351355967
517330,易方达中证长江保护主题ETF行情,2023-07-12,0.748,15.85,指数型-股票,-0.017036637346634013
517330,易方达中证长江保护主题ETF行情,2023-07-13,0.752,15.85,指数型-股票,-0.01962114079299925
517330,易方达中证长江保护主题ETF行情,2023-07-14,0.751,15.85,指数型-股票,-0.016019120231486658
517330,易方达中证长江保护主题ETF行情,2023-07-17,0.746,15.85,指数型-股票,-0.008756394490298724
517330,易方达中证长江保护主题ETF行情,2023-07-18,0.746,15.85,指数型-股票,-0.003910620707692389
517330,易方达中证长江保护主题ETF行情,2023-07-19,0.746,15.85,指数型-股票,-0.002574210931006533
517330,易方达中证长江保护主题ETF行情,2023-07-20,0.739,15.85,指数型-股票,-0.011497531191889667
517330,易方达中证长江保护主题ETF行情,2023-07-21,0.737,15.85,指数型-股票,-0.026488086042085288
517330,易方达中证长江保护主题ETF行情,2023-07-24,0.741,15.85,指数型-股票,-0.032203972598876814
517330,易方达中证长江保护主题ETF行情,2023-07-25,0.75,15.85,指数型-股票,-0.03171495705793781
517350,广发中证沪港深科技龙头ETF行情,2023-06-28,0.617,1.16,指数型-股票,0.06941239671289472
517350,广发中证沪港深科技龙头ETF行情,2023-06-29,0.615,1.16,指数型-股票,0.04754319603437968
517350,广发中证沪港深科技龙头ETF行情,2023-06-30,0.617,1.16,指数型-股票,0.035921735207328206
517350,广发中证沪港深科技龙头ETF行情,2023-07-03,0.625,1.16,指数型-股票,0.03318434739389865
517350,广发中证沪港深科技龙头ETF行情,2023-07-04,0.63,1.16,指数型-股票,0.02270020842816572
517350,广发中证沪港深科技龙头ETF行情,2023-07-05,0.623,1.16,指数型-股票,0.007489943286341471
517350,广发中证沪港深科技龙头ETF行情,2023-07-06,0.619,1.16,指数型-股票,-0.015207043068551964
517350,广发中证沪港深科技龙头ETF行情,2023-07-07,0.613,1.16,指数型-股票,-0.03726049080607509
517350,广发中证沪港深科技龙头ETF行情,2023-07-10,0.611,1.16,指数型-股票,-0.06037246607777287
517350,广发中证沪港深科技龙头ETF行情,2023-07-11,0.618,1.16,指数型-股票,-0.06671641889107713
517350,广发中证沪港深科技龙头ETF行情,2023-07-12,0.613,1.16,指数型-股票,-0.07739489193742763
517350,广发中证沪港深科技龙头ETF行情,2023-07-13,0.628,1.16,指数型-股票,-0.06319542588029803
517350,广发中证沪港深科技龙头ETF行情,2023-07-14,0.632,1.16,指数型-股票,-0.035459257069815106
517350,广发中证沪港深科技龙头ETF行情,2023-07-17,0.628,1.16,指数型-股票,-0.012995230108376723
517350,广发中证沪港深科技龙头ETF行情,2023-07-18,0.624,1.16,指数型-股票,0.00770979155127089
517350,广发中证沪港深科技龙头ETF行情,2023-07-19,0.625,1.16,指数型-股票,0.01247504736364838
517350,广发中证沪港深科技龙头ETF行情,2023-07-20,0.617,1.16,指数型-股票,0.002722809924439421
517350,广发中证沪港深科技龙头ETF行情,2023-07-21,0.617,1.16,指数型-股票,0.0005381227131240401
517350,广发中证沪港深科技龙头ETF行情,2023-07-24,0.612,1.16,指数型-股票,-0.00954680428858539
517350,广发中证沪港深科技龙头ETF行情,2023-07-25,0.626,1.16,指数型-股票,-0.00986327260483547
517360,华安中证沪港深科技100ETF行情,2023-06-28,0.805,0.6,指数型-股票,0.03353080059076724
517360,华安中证沪港深科技100ETF行情,2023-06-29,0.812,0.6,指数型-股票,0.019775482543374526
517360,华安中证沪港深科技100ETF行情,2023-06-30,0.815,0.6,指数型-股票,0.015528919042565384
517360,华安中证沪港深科技100ETF行情,2023-07-03,0.819,0.6,指数型-股票,0.016984381423572188
517360,华安中证沪港深科技100ETF行情,2023-07-04,0.826,0.6,指数型-股票,0.008128819670197011
517360,华安中证沪港深科技100ETF行情,2023-07-05,0.815,0.6,指数型-股票,-0.009850488154662728
517360,华安中证沪港深科技100ETF行情,2023-07-06,0.809,0.6,指数型-股票,-0.03613276148348003
517360,华安中证沪港深科技100ETF行情,2023-07-07,0.801,0.6,指数型-股票,-0.0613992488608442
517360,华安中证沪港深科技100ETF行情,2023-07-10,0.805,0.6,指数型-股票,-0.08245944979032507
517360,华安中证沪港深科技100ETF行情,2023-07-11,0.81,0.6,指数型-股票,-0.0908882037567741
517360,华安中证沪港深科技100ETF行情,2023-07-12,0.798,0.6,指数型-股票,-0.10663472814805995
517360,华安中证沪港深科技100ETF行情,2023-07-13,0.81,0.6,指数型-股票,-0.1015645942676271
517360,华安中证沪港深科技100ETF行情,2023-07-14,0.819,0.6,指数型-股票,-0.07723520950489725
517360,华安中证沪港深科技100ETF行情,2023-07-17,0.813,0.6,指数型-股票,-0.05490401794948935
517360,华安中证沪港深科技100ETF行情,2023-07-18,0.815,0.6,指数型-股票,-0.03201500931893006
517360,华安中证沪港深科技100ETF行情,2023-07-19,0.809,0.6,指数型-股票,-0.02695520694260067
517360,华安中证沪港深科技100ETF行情,2023-07-20,0.799,0.6,指数型-股票,-0.0439365404414965
517360,华安中证沪港深科技100ETF行情,2023-07-21,0.795,0.6,指数型-股票,-0.056719868843571566
517360,华安中证沪港深科技100ETF行情,2023-07-24,0.795,0.6,指数型-股票,-0.07253822389805567
517360,华安中证沪港深科技100ETF行情,2023-07-25,0.81,0.6,指数型-股票,-0.06928718135916329
517380,天弘恒生沪深港创新药精选50ETF行情,2023-06-28,0.578,2.53,指数型-股票,-0.08472248972863897
517380,天弘恒生沪深港创新药精选50ETF行情,2023-06-29,0.573,2.53,指数型-股票,-0.1015319143946495
517380,天弘恒生沪深港创新药精选50ETF行情,2023-06-30,0.583,2.53,指数型-股票,-0.10039863460252585
517380,天弘恒生沪深港创新药精选50ETF行情,2023-07-03,0.585,2.53,指数型-股票,-0.0985099313999371
517380,天弘恒生沪深港创新药精选50ETF行情,2023-07-04,0.597,2.53,指数型-股票,-0.09484129924516536
517380,天弘恒生沪深港创新药精选50ETF行情,2023-07-05,0.594,2.53,指数型-股票,-0.09188603045484385
517380,天弘恒生沪深港创新药精选50ETF行情,2023-07-06,0.584,2.53,指数型-股票,-0.09629102875377864
517380,天弘恒生沪深港创新药精选50ETF行情,2023-07-07,0.585,2.53,指数型-股票,-0.0878807288999329
517380,天弘恒生沪深港创新药精选50ETF行情,2023-07-10,0.582,2.53,指数型-股票,-0.08653380696636359
517380,天弘恒生沪深港创新药精选50ETF行情,2023-07-11,0.587,2.53,指数型-股票,-0.07735600178828063
517380,天弘恒生沪深港创新药精选50ETF行情,2023-07-12,0.578,2.53,指数型-股票,-0.07467435115330875
517380,天弘恒生沪深港创新药精选50ETF行情,2023-07-13,0.594,2.53,指数型-股票,-0.052843585390138385
517380,天弘恒生沪深港创新药精选50ETF行情,2023-07-14,0.591,2.53,指数型-股票,-0.022213614937314115
517380,天弘恒生沪深港创新药精选50ETF行情,2023-07-17,0.587,2.53,指数型-股票,0.0006412592553138706
517380,天弘恒生沪深港创新药精选50ETF行情,2023-07-18,0.589,2.53,指数型-股票,0.01643261171054427
517380,天弘恒生沪深港创新药精选50ETF行情,2023-07-19,0.584,2.53,指数型-股票,0.013307453890571521
517380,天弘恒生沪深港创新药精选50ETF行情,2023-07-20,0.581,2.53,指数型-股票,0.009506005341458436
517380,天弘恒生沪深港创新药精选50ETF行情,2023-07-21,0.586,2.53,指数型-股票,0.007329453240903839
517380,天弘恒生沪深港创新药精选50ETF行情,2023-07-24,0.59,2.53,指数型-股票,0.004429970680497015
517380,天弘恒生沪深港创新药精选50ETF行情,2023-07-25,0.598,2.53,指数型-股票,0.002299423195334536
517390,天弘中证沪港深云计算产业ETF行情,2023-06-28,1.023,0.31,指数型-股票,0.19629164161453524
517390,天弘中证沪港深云计算产业ETF行情,2023-06-29,1.027,0.31,指数型-股票,0.14395817176072034
517390,天弘中证沪港深云计算产业ETF行情,2023-06-30,1.033,0.31,指数型-股票,0.09670780337537123
517390,天弘中证沪港深云计算产业ETF行情,2023-07-03,1.028,0.31,指数型-股票,0.04865008435328806
517390,天弘中证沪港深云计算产业ETF行情,2023-07-04,1.033,0.31,指数型-股票,-0.01773245429299041
517390,天弘中证沪港深云计算产业ETF行情,2023-07-05,1.015,0.31,指数型-股票,-0.09222731623727579
517390,天弘中证沪港深云计算产业ETF行情,2023-07-06,1.01,0.31,指数型-股票,-0.17588431623362552
517390,天弘中证沪港深云计算产业ETF行情,2023-07-07,0.998,0.31,指数型-股票,-0.24542775860349333
517390,天弘中证沪港深云计算产业ETF行情,2023-07-10,0.991,0.31,指数型-股票,-0.3118052601416747
517390,天弘中证沪港深云计算产业ETF行情,2023-07-11,0.991,0.31,指数型-股票,-0.35668279175060225
517390,天弘中证沪港深云计算产业ETF行情,2023-07-12,0.963,0.31,指数型-股票,-0.4017623378617388
517390,天弘中证沪港深云计算产业ETF行情,2023-07-13,0.986,0.31,指数型-股票,-0.42747378587953805
517390,天弘中证沪港深云计算产业ETF行情,2023-07-14,1.009,0.31,指数型-股票,-0.3946425628401094
517390,天弘中证沪港深云计算产业ETF行情,2023-07-17,1.015,0.31,指数型-股票,-0.3286987023661384
517390,天弘中证沪港深云计算产业ETF行情,2023-07-18,0.994,0.31,指数型-股票,-0.2465465171468636
517390,天弘中证沪港深云计算产业ETF行情,2023-07-19,0.996,0.31,指数型-股票,-0.18779552453764825
517390,天弘中证沪港深云计算产业ETF行情,2023-07-20,0.952,0.31,指数型-股票,-0.19697512269132794
517390,天弘中证沪港深云计算产业ETF行情,2023-07-21,0.944,0.31,指数型-股票,-0.19372890635046833
517390,天弘中证沪港深云计算产业ETF行情,2023-07-24,0.948,0.31,指数型-股票,-0.2116375163206342
517390,天弘中证沪港深云计算产业ETF行情,2023-07-25,0.972,0.31,指数型-股票,-0.20463082727981652
517500,国泰中证沪港深动漫游戏ETF行情,2023-06-28,1.532,0.17,指数型-股票,-0.09888664239989503
517500,国泰中证沪港深动漫游戏ETF行情,2023-06-29,1.579,0.17,指数型-股票,-0.14061045988654486
517500,国泰中证沪港深动漫游戏ETF行情,2023-06-30,1.553,0.17,指数型-股票,-0.19564873433733812
517500,国泰中证沪港深动漫游戏ETF行情,2023-07-03,1.472,0.17,指数型-股票,-0.27426731074377686
517500,国泰中证沪港深动漫游戏ETF行情,2023-07-04,1.478,0.17,指数型-股票,-0.3709988324987693
517500,国泰中证沪港深动漫游戏ETF行情,2023-07-05,1.461,0.17,指数型-股票,-0.48205360503202266
517500,国泰中证沪港深动漫游戏ETF行情,2023-07-06,1.457,0.17,指数型-股票,-0.6118471123261559
517500,国泰中证沪港深动漫游戏ETF行情,2023-07-07,1.44,0.17,指数型-股票,-0.6818733806073217
517500,国泰中证沪港深动漫游戏ETF行情,2023-07-10,1.451,0.17,指数型-股票,-0.7427235351206003
517500,国泰中证沪港深动漫游戏ETF行情,2023-07-11,1.445,0.17,指数型-股票,-0.7624388712314941
517500,国泰中证沪港深动漫游戏ETF行情,2023-07-12,1.406,0.17,指数型-股票,-0.8015616735726189
517500,国泰中证沪港深动漫游戏ETF行情,2023-07-13,1.45,0.17,指数型-股票,-0.7854588755852817
517500,国泰中证沪港深动漫游戏ETF行情,2023-07-14,1.459,0.17,指数型-股票,-0.708913045708177
517500,国泰中证沪港深动漫游戏ETF行情,2023-07-17,1.433,0.17,指数型-股票,-0.6270108852713927
517500,国泰中证沪港深动漫游戏ETF行情,2023-07-18,1.411,0.17,指数型-股票,-0.5135702058556281
517500,国泰中证沪港深动漫游戏ETF行情,2023-07-19,1.42,0.17,指数型-股票,-0.47065058280566757
517500,国泰中证沪港深动漫游戏ETF行情,2023-07-20,1.384,0.17,指数型-股票,-0.4933746657379995
517500,国泰中证沪港深动漫游戏ETF行情,2023-07-21,1.377,0.17,指数型-股票,-0.4751833445658031
517500,国泰中证沪港深动漫游戏ETF行情,2023-07-24,1.384,0.17,指数型-股票,-0.4656031707653446
517500,国泰中证沪港深动漫游戏ETF行情,2023-07-25,1.393,0.17,指数型-股票,-0.4028858368482204
517550,招商中证沪港深消费龙头ETF行情,2023-06-28,0.781,0.39,指数型-股票,0.06295852241537017
517550,招商中证沪港深消费龙头ETF行情,2023-06-29,0.768,0.39,指数型-股票,0.02717659412926609
517550,招商中证沪港深消费龙头ETF行情,2023-06-30,0.766,0.39,指数型-股票,0.006374375527146831
517550,招商中证沪港深消费龙头ETF行情,2023-07-03,0.785,0.39,指数型-股票,-0.004050943256227451
517550,招商中证沪港深消费龙头ETF行情,2023-07-04,0.785,0.39,指数型-股票,-0.017551339047215352
517550,招商中证沪港深消费龙头ETF行情,2023-07-05,0.774,0.39,指数型-股票,-0.03927680601490386
517550,招商中证沪港深消费龙头ETF行情,2023-07-06,0.763,0.39,指数型-股票,-0.06451583391216602
517550,招商中证沪港深消费龙头ETF行情,2023-07-07,0.758,0.39,指数型-股票,-0.093077693433186
517550,招商中证沪港深消费龙头ETF行情,2023-07-10,0.76,0.39,指数型-股票,-0.10727102740877571
517550,招商中证沪港深消费龙头ETF行情,2023-07-11,0.766,0.39,指数型-股票,-0.11589703461813199
517550,招商中证沪港深消费龙头ETF行情,2023-07-12,0.77,0.39,指数型-股票,-0.11851619752728847
517550,招商中证沪港深消费龙头ETF行情,2023-07-13,0.788,0.39,指数型-股票,-0.09164750620118568
517550,招商中证沪港深消费龙头ETF行情,2023-07-14,0.784,0.39,指数型-股票,-0.059385651620995274
517550,招商中证沪港深消费龙头ETF行情,2023-07-17,0.78,0.39,指数型-股票,-0.04167475776638335
517550,招商中证沪港深消费龙头ETF行情,2023-07-18,0.775,0.39,指数型-股票,-0.02913708863562681
517550,招商中证沪港深消费龙头ETF行情,2023-07-19,0.774,0.39,指数型-股票,-0.025022686125504245
517550,招商中证沪港深消费龙头ETF行情,2023-07-20,0.772,0.39,指数型-股票,-0.03164051362959757
517550,招商中证沪港深消费龙头ETF行情,2023-07-21,0.777,0.39,指数型-股票,-0.02481444676337514
517550,招商中证沪港深消费龙头ETF行情,2023-07-24,0.767,0.39,指数型-股票,-0.02374707047415902
517550,招商中证沪港深消费龙头ETF行情,2023-07-25,0.802,0.39,指数型-股票,-0.007726030429309163
517660,天弘中证沪港深物联网主题ETF行情,2023-06-28,0.819,0.32,指数型-股票,0.11132904779561549
517660,天弘中证沪港深物联网主题ETF行情,2023-06-29,0.824,0.32,指数型-股票,0.09172538924607278
517660,天弘中证沪港深物联网主题ETF行情,2023-06-30,0.825,0.32,指数型-股票,0.0809855671697746
517660,天弘中证沪港深物联网主题ETF行情,2023-07-03,0.84,0.32,指数型-股票,0.07912005377334493
517660,天弘中证沪港深物联网主题ETF行情,2023-07-04,0.845,0.32,指数型-股票,0.06392810688902194
517660,天弘中证沪港深物联网主题ETF行情,2023-07-05,0.84,0.32,指数型-股票,0.04927193478604458
517660,天弘中证沪港深物联网主题ETF行情,2023-07-06,0.837,0.32,指数型-股票,0.024637623853834206
517660,天弘中证沪港深物联网主题ETF行情,2023-07-07,0.829,0.32,指数型-股票,-0.0018957837278122667
517660,天弘中证沪港深物联网主题ETF行情,2023-07-10,0.825,0.32,指数型-股票,-0.02995872724895424
517660,天弘中证沪港深物联网主题ETF行情,2023-07-11,0.844,0.32,指数型-股票,-0.03319209714459433
517660,天弘中证沪港深物联网主题ETF行情,2023-07-12,0.836,0.32,指数型-股票,-0.04334490194452537
517660,天弘中证沪港深物联网主题ETF行情,2023-07-13,0.854,0.32,指数型-股票,-0.03346178763806366
517660,天弘中证沪港深物联网主题ETF行情,2023-07-14,0.859,0.32,指数型-股票,-0.006965735870590528
517660,天弘中证沪港深物联网主题ETF行情,2023-07-17,0.858,0.32,指数型-股票,0.019655248210825975
517660,天弘中证沪港深物联网主题ETF行情,2023-07-18,0.851,0.32,指数型-股票,0.04240466277770179
517660,天弘中证沪港深物联网主题ETF行情,2023-07-19,0.847,0.32,指数型-股票,0.04593913486436657
517660,天弘中证沪港深物联网主题ETF行情,2023-07-20,0.827,0.32,指数型-股票,0.026187941659993764
517660,天弘中证沪港深物联网主题ETF行情,2023-07-21,0.826,0.32,指数型-股票,0.00936137282588724
517660,天弘中证沪港深物联网主题ETF行情,2023-07-24,0.823,0.32,指数型-股票,-0.016584250352725836
517660,天弘中证沪港深物联网主题ETF行情,2023-07-25,0.843,0.32,指数型-股票,-0.024647590546149678
517760,浦银安盛中证沪港深消费龙头ETF行情,2023-06-28,0.925,0.07,指数型-股票,0.03966856722611687
517760,浦银安盛中证沪港深消费龙头ETF行情,2023-06-29,0.916,0.07,指数型-股票,0.006357183127517022
517760,浦银安盛中证沪港深消费龙头ETF行情,2023-06-30,0.91,0.07,指数型-股票,-0.014053694714826447
517760,浦银安盛中证沪港深消费龙头ETF行情,2023-07-03,0.936,0.07,指数型-股票,-0.022680880545152278
517760,浦银安盛中证沪港深消费龙头ETF行情,2023-07-04,0.932,0.07,指数型-股票,-0.0344823828600496
517760,浦银安盛中证沪港深消费龙头ETF行情,2023-07-05,0.916,0.07,指数型-股票,-0.056251281323220985
517760,浦银安盛中证沪港深消费龙头ETF行情,2023-07-06,0.911,0.07,指数型-股票,-0.07927288020170878
517760,浦银安盛中证沪港深消费龙头ETF行情,2023-07-07,0.899,0.07,指数型-股票,-0.11125544663656803
517760,浦银安盛中证沪港深消费龙头ETF行情,2023-07-10,0.902,0.07,指数型-股票,-0.12528441140219354
517760,浦银安盛中证沪港深消费龙头ETF行情,2023-07-11,0.905,0.07,指数型-股票,-0.1369754454047214
517760,浦银安盛中证沪港深消费龙头ETF行情,2023-07-12,0.913,0.07,指数型-股票,-0.14088532868254072
517760,浦银安盛中证沪港深消费龙头ETF行情,2023-07-13,0.931,0.07,指数型-股票,-0.11484687735401496
517760,浦银安盛中证沪港深消费龙头ETF行情,2023-07-14,0.925,0.07,指数型-股票,-0.08396748500756439
517760,浦银安盛中证沪港深消费龙头ETF行情,2023-07-17,0.923,0.07,指数型-股票,-0.06525449566951334
517760,浦银安盛中证沪港深消费龙头ETF行情,2023-07-18,0.916,0.07,指数型-股票,-0.054158046132324174
517760,浦银安盛中证沪港深消费龙头ETF行情,2023-07-19,0.913,0.07,指数型-股票,-0.0530517941333032
517760,浦银安盛中证沪港深消费龙头ETF行情,2023-07-20,0.916,0.07,指数型-股票,-0.06180666891479677
517760,浦银安盛中证沪港深消费龙头ETF行情,2023-07-21,0.924,0.07,指数型-股票,-0.05117256056064951
517760,浦银安盛中证沪港深消费龙头ETF行情,2023-07-24,0.91,0.07,指数型-股票,-0.050395583369831715
517760,浦银安盛中证沪港深消费龙头ETF行情,2023-07-25,0.948,0.07,指数型-股票,-0.031153002779653702
517770,浦银安盛中证沪港深游戏及文化传媒ETF行情,2023-06-28,1.026,0.21,指数型-股票,-0.03984952634210949
517770,浦银安盛中证沪港深游戏及文化传媒ETF行情,2023-06-29,1.035,0.21,指数型-股票,-0.08403179185366351
517770,浦银安盛中证沪港深游戏及文化传媒ETF行情,2023-06-30,1.028,0.21,指数型-股票,-0.12950217267010306
517770,浦银安盛中证沪港深游戏及文化传媒ETF行情,2023-07-03,1.008,0.21,指数型-股票,-0.17363691661231115
517770,浦银安盛中证沪港深游戏及文化传媒ETF行情,2023-07-04,1.011,0.21,指数型-股票,-0.2291168711199512
517770,浦银安盛中证沪港深游戏及文化传媒ETF行情,2023-07-05,1.003,0.21,指数型-股票,-0.2787966815832841
517770,浦银安盛中证沪港深游戏及文化传媒ETF行情,2023-07-06,0.995,0.21,指数型-股票,-0.3418977956000606
517770,浦银安盛中证沪港深游戏及文化传媒ETF行情,2023-07-07,0.985,0.21,指数型-股票,-0.3827068940361035
517770,浦银安盛中证沪港深游戏及文化传媒ETF行情,2023-07-10,0.997,0.21,指数型-股票,-0.40875746205204366
517770,浦银安盛中证沪港深游戏及文化传媒ETF行情,2023-07-11,0.995,0.21,指数型-股票,-0.41070246524563286
517770,浦银安盛中证沪港深游戏及文化传媒ETF行情,2023-07-12,0.989,0.21,指数型-股票,-0.4037840849163643
517770,浦银安盛中证沪港深游戏及文化传媒ETF行情,2023-07-13,1.049,0.21,指数型-股票,-0.33515789097570114
517770,浦银安盛中证沪港深游戏及文化传媒ETF行情,2023-07-14,1.039,0.21,指数型-股票,-0.2562528135945529
517770,浦银安盛中证沪港深游戏及文化传媒ETF行情,2023-07-17,1.025,0.21,指数型-股票,-0.18716644504107705
517770,浦银安盛中证沪港深游戏及文化传媒ETF行情,2023-07-18,1.001,0.21,指数型-股票,-0.12442530086820207
517770,浦银安盛中证沪港深游戏及文化传媒ETF行情,2023-07-19,1.004,0.21,指数型-股票,-0.09058250673762289
517770,浦银安盛中证沪港深游戏及文化传媒ETF行情,2023-07-20,0.985,0.21,指数型-股票,-0.10714555704425288
517770,浦银安盛中证沪港深游戏及文化传媒ETF行情,2023-07-21,0.985,0.21,指数型-股票,-0.10462921296183537
517770,浦银安盛中证沪港深游戏及文化传媒ETF行情,2023-07-24,0.981,0.21,指数型-股票,-0.11061744922948806
517770,浦银安盛中证沪港深游戏及文化传媒ETF行情,2023-07-25,1.009,0.21,指数型-股票,-0.08629044555853153
517800,方正富邦沪港深人工智能50ETF行情,2023-06-28,0.727,0.75,指数型-股票,0.03153513603066372
517800,方正富邦沪港深人工智能50ETF行情,2023-06-29,0.723,0.75,指数型-股票,0.0098517782923577
517800,方正富邦沪港深人工智能50ETF行情,2023-06-30,0.719,0.75,指数型-股票,-0.01187487410898303
517800,方正富邦沪港深人工智能50ETF行情,2023-07-03,0.728,0.75,指数型-股票,-0.026945682376196642
517800,方正富邦沪港深人工智能50ETF行情,2023-07-04,0.737,0.75,指数型-股票,-0.05036762277992257
517800,方正富邦沪港深人工智能50ETF行情,2023-07-05,0.724,0.75,指数型-股票,-0.07946413530772467
517800,方正富邦沪港深人工智能50ETF行情,2023-07-06,0.726,0.75,指数型-股票,-0.11059823561264506
517800,方正富邦沪港深人工智能50ETF行情,2023-07-07,0.717,0.75,指数型-股票,-0.14424876248511515
517800,方正富邦沪港深人工智能50ETF行情,2023-07-10,0.716,0.75,指数型-股票,-0.17328986029781143
517800,方正富邦沪港深人工智能50ETF行情,2023-07-11,0.723,0.75,指数型-股票,-0.17639908338095175
